,architecture,downstream,pre-training,number_of_samples,model_name,f1_macro_mean,f1_macro_std,f1_macro_count
849,ViT_T16,HAM10000,Random,None,dc,0.10724620563396917,0.0,10
850,ViT_T16,HAM10000,Random,None,knn,0.23055790114236546,0.012599993533327527,20
851,ViT_T16,HAM10000,Random,None,lr,0.22662280850100863,0.00866311787658468,20
852,ViT_T16,PAD-UFES-20,Derma,None,dc,0.08943089430894308,0.0,10
853,ViT_T16,PAD-UFES-20,Derma,None,knn,0.4604552246272477,0.02605056005072987,20
854,ViT_T16,PAD-UFES-20,Derma,None,lr,0.5223803221237573,0.02793431149340561,20
855,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,None,dc,0.08943089430894308,0.0,10
856,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,None,knn,0.38095233116893573,0.04239546637687132,20
857,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,None,lr,0.5601910146161712,0.01899384830126156,20
858,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,None,dc,0.08943089430894308,0.0,10
859,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,None,knn,0.4657104519744798,0.038847317142551886,20
860,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,None,lr,0.5577716645880371,0.02310311653499573,20
861,ViT_T16,PAD-UFES-20,ImageNet_AugReg,None,dc,0.08943089430894308,0.0,10
862,ViT_T16,PAD-UFES-20,ImageNet_AugReg,None,knn,0.22453892272153628,0.04096209127573928,20
863,ViT_T16,PAD-UFES-20,ImageNet_AugReg,None,lr,0.4996420005851857,0.020302285146503223,20
864,ViT_T16,PAD-UFES-20,Plant,None,dc,0.08943089430894308,0.0,10
865,ViT_T16,PAD-UFES-20,Plant,None,knn,0.46875283517400945,0.02961406245818766,20
866,ViT_T16,PAD-UFES-20,Plant,None,lr,0.53317686138199,0.021135251317031322,20
867,ViT_T16,PAD-UFES-20,Random,None,dc,0.08943089430894308,0.0,10
868,ViT_T16,PAD-UFES-20,Random,None,knn,0.24880353175337663,0.04716908404321665,20
869,ViT_T16,PAD-UFES-20,Random,None,lr,0.3386243206058964,0.031364119103252576,20
870,ViT_T16,PlantDataset,Derma,None,dc,0.01788617886178862,0.0,10
871,ViT_T16,PlantDataset,Derma,None,knn,0.7961637660030425,0.009039113434973725,10
872,ViT_T16,PlantDataset,Derma,None,lr,0.8040487589626059,0.0073966997510557225,10
873,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,None,dc,0.01788617886178862,0.0,10
874,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,None,knn,0.8167724516480993,0.01987083822707178,10
875,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,None,lr,0.8928254899589053,0.009327530081799143,10
876,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,None,dc,0.01788617886178862,0.0,10
877,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,None,knn,0.8872060878115059,0.01640576564568662,10
878,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,None,lr,0.9359714542923013,0.008230030057825119,10
879,ViT_T16,PlantDataset,ImageNet_AugReg,None,dc,0.01788617886178862,0.0,10
880,ViT_T16,PlantDataset,ImageNet_AugReg,None,knn,0.20420811571317316,0.029844262767729828,10
881,ViT_T16,PlantDataset,ImageNet_AugReg,None,lr,0.7990361752661871,0.014812673538793697,10
882,ViT_T16,PlantDataset,Plant,None,dc,0.01788617886178862,0.0,10
883,ViT_T16,PlantDataset,Plant,None,knn,0.872751486241612,0.0094966390878464,10
884,ViT_T16,PlantDataset,Plant,None,lr,0.8668173588233072,0.009191738188092451,10
885,ViT_T16,PlantDataset,Random,None,dc,0.01788617886178862,0.0,10
886,ViT_T16,PlantDataset,Random,None,knn,0.21999755483268646,0.01547469507144832,10
887,ViT_T16,PlantDataset,Random,None,lr,0.38569274559035693,0.010914505284546414,10
888,ViT_T16,PlantDoc,Derma,None,dc,0.0028735632183908046,0.0,10
889,ViT_T16,PlantDoc,Derma,None,knn,0.2471213087847132,0.014965231132786564,10
890,ViT_T16,PlantDoc,Derma,None,lr,0.31396801069932256,0.013138798585476093,10
891,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,None,dc,0.0028735632183908046,0.0,10
892,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,None,knn,0.3585832787646427,0.01941168934690104,10
893,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,None,lr,0.5013946239719264,0.012353204375797339,10
894,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,None,dc,0.0028735632183908046,0.0,10
895,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,None,knn,0.3934682320919726,0.02012140637248222,10
896,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,None,lr,0.5351232171526139,0.015899649994731847,10
897,ViT_T16,PlantDoc,ImageNet_AugReg,None,dc,0.0028735632183908046,0.0,10
898,ViT_T16,PlantDoc,ImageNet_AugReg,None,knn,0.09615943420949899,0.024663139986865975,10
899,ViT_T16,PlantDoc,ImageNet_AugReg,None,lr,0.4385583527724088,0.02006097223675641,10
900,ViT_T16,PlantDoc,Plant,None,dc,0.0028735632183908046,0.0,10
901,ViT_T16,PlantDoc,Plant,None,knn,0.38775138666917075,0.015577844087613774,10
902,ViT_T16,PlantDoc,Plant,None,lr,0.541527612001027,0.018416953757029352,10
903,ViT_T16,PlantDoc,Random,None,dc,0.0028735632183908046,0.0,10
904,ViT_T16,PlantDoc,Random,None,knn,0.09214577205469504,0.017400335503294416,10
905,ViT_T16,PlantDoc,Random,None,lr,0.0886820288317873,0.014509869082796152,10
906,ViT_T16,PlantVillage,Derma,None,dc,0.0048511207761793235,0.0,10
907,ViT_T16,PlantVillage,Derma,None,knn,0.9633821244022537,0.0016406386697661206,10
908,ViT_T16,PlantVillage,Derma,None,lr,0.9783530832627931,0.0011961340330277875,10
909,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,None,dc,0.0048511207761793235,0.0,10
910,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,None,knn,0.9400165654177458,0.0027908993183623234,10
911,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,None,lr,0.9713523512533981,0.0010916547841619253,10
912,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,None,dc,0.0048511207761793235,0.0,10
913,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,None,knn,0.9602087707478562,0.0019204496346202037,10
914,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,None,lr,0.981882781774664,0.001307228673195327,10
915,ViT_T16,PlantVillage,ImageNet_AugReg,None,dc,0.0048511207761793235,0.0,10
916,ViT_T16,PlantVillage,ImageNet_AugReg,None,knn,0.6217389574214159,0.006692246645750325,10
917,ViT_T16,PlantVillage,ImageNet_AugReg,None,lr,0.9500270980653985,0.0018508034949783292,10
918,ViT_T16,PlantVillage,Plant,None,dc,0.0048511207761793235,0.0,10
919,ViT_T16,PlantVillage,Plant,None,knn,0.9939301510937277,0.0007007531966398279,10
920,ViT_T16,PlantVillage,Plant,None,lr,0.9939330202602792,0.00046083212559207856,10
921,ViT_T16,PlantVillage,Random,None,dc,0.0048511207761793235,0.0,10
922,ViT_T16,PlantVillage,Random,None,knn,0.3643218761306026,0.0030656965130017888,10
923,ViT_T16,PlantVillage,Random,None,lr,0.59437028306093,0.003121978274701911,10
924,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,1,dc,0.08062575210589651,0.0,100
925,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,1,knn,0.18248700320335393,0.04023496448651724,100
926,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,1,lr,0.15238423933329537,0.04312544063252828,100
927,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,10,dc,0.08062575210589651,0.0,100
928,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,10,knn,0.23719001025803732,0.028597656045520368,100
929,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,10,lr,0.1602979294148117,0.04020749313919495,100
930,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,3,dc,0.08062575210589651,0.0,100
931,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,3,knn,0.20803444858073614,0.0322104704810191,100
932,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,3,lr,0.15361938191034563,0.040109943795959904,100
933,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,30,dc,0.08062575210589651,0.0,100
934,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,30,knn,0.260434432368892,0.028496492879317166,100
935,ResNet50,PAD-UFES-20,Derma_SSL_SimCLR,30,lr,0.1662541841232631,0.033193304698646175,100
936,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,1,dc,0.08062575210589651,0.0,100
937,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,1,knn,0.21186071100364295,0.051831879928007626,100
938,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,1,lr,0.2235956786537693,0.04950961180848423,100
939,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,10,dc,0.08062575210589651,0.0,100
940,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,10,knn,0.30827775861324286,0.04344451061200011,100
941,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,10,lr,0.3713981260426681,0.04437201577196202,100
942,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,3,dc,0.08062575210589651,0.0,100
943,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,3,knn,0.2456362488486266,0.04883671598600464,100
944,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,3,lr,0.28603932032869733,0.05315230673723442,100
945,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,30,dc,0.08062575210589651,0.0,100
946,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,30,knn,0.3726406753197853,0.04246501472069661,100
947,ResNet50,PAD-UFES-20,ImageNet_1k_SL_V1,30,lr,0.45851613951964787,0.03352889155731132,100
948,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,1,dc,0.08062575210589651,0.0,100
949,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,1,knn,0.16322114656306833,0.04373048110352843,100
950,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,1,lr,0.17739796883029357,0.04275498605773923,100
951,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,10,dc,0.08062575210589651,0.0,100
952,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,10,knn,0.20596064063825303,0.03275876385671483,100
953,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,10,lr,0.2344020992995788,0.032834410030223984,100
954,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,3,dc,0.08062575210589651,0.0,100
955,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,3,knn,0.18282554494641548,0.039476849567940106,100
956,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,3,lr,0.20732141676499727,0.0465718149354026,100
957,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,30,dc,0.08062575210589651,0.0,100
958,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,30,knn,0.23022367656739853,0.032773686229899776,100
959,ResNet50,PAD-UFES-20,ImageNet_1k_SSL_SimCLR,30,lr,0.2529832995333473,0.027850776907430742,100
960,ResNet50,PAD-UFES-20,PDDD,1,dc,0.08062575210589651,0.0,100
961,ResNet50,PAD-UFES-20,PDDD,1,knn,0.17500058642120617,0.05032796837857643,100
962,ResNet50,PAD-UFES-20,PDDD,1,lr,0.19306550309795562,0.051344283789637894,100
963,ResNet50,PAD-UFES-20,PDDD,10,dc,0.08062575210589651,0.0,100
964,ResNet50,PAD-UFES-20,PDDD,10,knn,0.25972018535054164,0.04243669285673293,100
965,ResNet50,PAD-UFES-20,PDDD,10,lr,0.27058741206690917,0.04219070850593052,100
966,ResNet50,PAD-UFES-20,PDDD,3,dc,0.08062575210589651,0.0,100
967,ResNet50,PAD-UFES-20,PDDD,3,knn,0.2114627008848291,0.04511182193634962,100
968,ResNet50,PAD-UFES-20,PDDD,3,lr,0.22114560321691085,0.046363084178944074,100
969,ResNet50,PAD-UFES-20,PDDD,30,dc,0.08062575210589651,0.0,100
970,ResNet50,PAD-UFES-20,PDDD,30,knn,0.3075012320670799,0.04359460679728984,100
971,ResNet50,PAD-UFES-20,PDDD,30,lr,0.3190846213237756,0.030025566840642344,100
972,ResNet50,PAD-UFES-20,Random,1,dc,0.08062575210589651,0.0,100
973,ResNet50,PAD-UFES-20,Random,1,knn,0.1279714697400226,0.028472692564994313,100
974,ResNet50,PAD-UFES-20,Random,1,lr,0.13053868959380105,0.030947174450043528,100
975,ResNet50,PAD-UFES-20,Random,10,dc,0.08062575210589651,0.0,100
976,ResNet50,PAD-UFES-20,Random,10,knn,0.15024294159718385,0.0228211285413582,100
977,ResNet50,PAD-UFES-20,Random,10,lr,0.2010839127130368,0.031103586655976984,100
978,ResNet50,PAD-UFES-20,Random,3,dc,0.08062575210589651,0.0,100
979,ResNet50,PAD-UFES-20,Random,3,knn,0.13733421916729702,0.025597372062351995,100
980,ResNet50,PAD-UFES-20,Random,3,lr,0.16289231158885756,0.03249610350812056,100
981,ResNet50,PAD-UFES-20,Random,30,dc,0.08062575210589651,0.0,100
982,ResNet50,PAD-UFES-20,Random,30,knn,0.15265758448583314,0.024570669820665005,100
983,ResNet50,PAD-UFES-20,Random,30,lr,0.237691966903705,0.028068721682534357,100
984,ViT_T16,PAD-UFES-20,Derma,1,dc,0.08062575210589651,0.0,100
985,ViT_T16,PAD-UFES-20,Derma,1,knn,0.25316493272570806,0.05794469043900679,100
986,ViT_T16,PAD-UFES-20,Derma,1,lr,0.2502500553128995,0.05942419713228474,100
987,ViT_T16,PAD-UFES-20,Derma,10,dc,0.08062575210589651,0.0,100
988,ViT_T16,PAD-UFES-20,Derma,10,knn,0.3221819564847827,0.039114097980360314,100
989,ViT_T16,PAD-UFES-20,Derma,10,lr,0.3810680098641558,0.04682995349184678,100
990,ViT_T16,PAD-UFES-20,Derma,3,dc,0.08062575210589651,0.0,100
991,ViT_T16,PAD-UFES-20,Derma,3,knn,0.28061384988099236,0.04748676031611002,100
992,ViT_T16,PAD-UFES-20,Derma,3,lr,0.3089006189790608,0.04995200560652248,100
993,ViT_T16,PAD-UFES-20,Derma,30,dc,0.08062575210589651,0.0,100
994,ViT_T16,PAD-UFES-20,Derma,30,knn,0.37669073891223276,0.03282817123427425,100
995,ViT_T16,PAD-UFES-20,Derma,30,lr,0.43279286105008064,0.04068874394984068,100
996,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,1,dc,0.08062575210589651,0.0,100
997,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,1,knn,0.1924898316632394,0.04435998973304874,100
998,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,1,lr,0.19965866681251587,0.04402748452018569,100
999,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,10,dc,0.08062575210589651,0.0,100
1000,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,10,knn,0.2764581252509301,0.04240505755081969,100
1001,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,10,lr,0.3459216907233674,0.04671808536706567,100
1002,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,3,dc,0.08062575210589651,0.0,100
1003,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,3,knn,0.22889914008513373,0.04432187749862495,100
1004,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,3,lr,0.26336470256614075,0.04755883730316585,100
1005,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,30,dc,0.08062575210589651,0.0,100
1006,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,30,knn,0.3278640970724493,0.03318845973773751,100
1007,ViT_T16,PAD-UFES-20,ImageNet_1k_SL_WinKawaks,30,lr,0.4224870634351794,0.038231165881579605,100
1008,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,1,dc,0.08062575210589651,0.0,100
1009,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,1,knn,0.22384637340297714,0.05890712541265244,100
1010,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,1,lr,0.22821165990991735,0.05722317699802163,100
1011,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,10,dc,0.08062575210589651,0.0,100
1012,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,10,knn,0.3106409392327818,0.041555099912479763,100
1013,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,10,lr,0.3707423362659212,0.041000822987765084,100
1014,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,3,dc,0.08062575210589651,0.0,100
1015,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,3,knn,0.2522248082006407,0.049902648743968464,100
1016,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,3,lr,0.2867705838566607,0.04993436324229674,100
1017,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,30,dc,0.08062575210589651,0.0,100
1018,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,30,knn,0.3685468364665293,0.03138492951994925,100
1019,ViT_T16,PAD-UFES-20,ImageNet_1k_SSL_Dino,30,lr,0.4403749108703717,0.034080386021659644,100
1020,ViT_T16,PAD-UFES-20,ImageNet_AugReg,1,dc,0.08062575210589651,0.0,100
1021,ViT_T16,PAD-UFES-20,ImageNet_AugReg,1,knn,0.12724831124146807,0.028583196601561826,100
1022,ViT_T16,PAD-UFES-20,ImageNet_AugReg,1,lr,0.14160606435246495,0.03398777863416809,100
1023,ViT_T16,PAD-UFES-20,ImageNet_AugReg,10,dc,0.08062575210589651,0.0,100
1024,ViT_T16,PAD-UFES-20,ImageNet_AugReg,10,knn,0.15570100347677346,0.02922746040077026,100
1025,ViT_T16,PAD-UFES-20,ImageNet_AugReg,10,lr,0.26576886960257956,0.03239174691685299,100
1026,ViT_T16,PAD-UFES-20,ImageNet_AugReg,3,dc,0.08062575210589651,0.0,100
1027,ViT_T16,PAD-UFES-20,ImageNet_AugReg,3,knn,0.14141471052582313,0.029724780477387535,100
1028,ViT_T16,PAD-UFES-20,ImageNet_AugReg,3,lr,0.1945185704210019,0.03861756233821376,100
1029,ViT_T16,PAD-UFES-20,ImageNet_AugReg,30,dc,0.08062575210589651,0.0,100
1030,ViT_T16,PAD-UFES-20,ImageNet_AugReg,30,knn,0.16240027665478793,0.025168331675759676,100
1031,ViT_T16,PAD-UFES-20,ImageNet_AugReg,30,lr,0.34150325393474384,0.031726434500430174,100
1032,ViT_T16,PAD-UFES-20,Plant,1,dc,0.08062575210589651,0.0,100
1033,ViT_T16,PAD-UFES-20,Plant,1,knn,0.2293985745219375,0.06161195491396676,100
1034,ViT_T16,PAD-UFES-20,Plant,1,lr,0.2307806785760776,0.05828660996760991,100
1035,ViT_T16,PAD-UFES-20,Plant,10,dc,0.08062575210589651,0.0,100
1036,ViT_T16,PAD-UFES-20,Plant,10,knn,0.3098659244385918,0.037334873048342834,100
1037,ViT_T16,PAD-UFES-20,Plant,10,lr,0.3603149476102008,0.04416562861660468,100
1038,ViT_T16,PAD-UFES-20,Plant,3,dc,0.08062575210589651,0.0,100
1039,ViT_T16,PAD-UFES-20,Plant,3,knn,0.2582636945887301,0.044665857175337005,100
1040,ViT_T16,PAD-UFES-20,Plant,3,lr,0.2856578257162095,0.03798937867205041,100
1041,ViT_T16,PAD-UFES-20,Plant,30,dc,0.08062575210589651,0.0,100
1042,ViT_T16,PAD-UFES-20,Plant,30,knn,0.36688117491620637,0.03453168194166226,100
1043,ViT_T16,PAD-UFES-20,Plant,30,lr,0.43038674021838763,0.03295562495713582,100
1044,ViT_T16,PAD-UFES-20,Random,1,dc,0.08062575210589651,0.0,100
1045,ViT_T16,PAD-UFES-20,Random,1,knn,0.15470971995688632,0.03954237557766659,100
1046,ViT_T16,PAD-UFES-20,Random,1,lr,0.15641743643484768,0.04091268601804876,100
1047,ViT_T16,PAD-UFES-20,Random,10,dc,0.08062575210589651,0.0,100
1048,ViT_T16,PAD-UFES-20,Random,10,knn,0.18588655355878791,0.03168454974098918,100
1049,ViT_T16,PAD-UFES-20,Random,10,lr,0.2030671897504876,0.03464982625796047,100
1050,ViT_T16,PAD-UFES-20,Random,3,dc,0.08062575210589651,0.0,100
1051,ViT_T16,PAD-UFES-20,Random,3,knn,0.16889696841901597,0.02978410942785155,100
1052,ViT_T16,PAD-UFES-20,Random,3,lr,0.18101504559510168,0.03482719716625697,100
1053,ViT_T16,PAD-UFES-20,Random,30,dc,0.08062575210589651,0.0,100
1054,ViT_T16,PAD-UFES-20,Random,30,knn,0.19861936708400976,0.02772912172289504,100
1055,ViT_T16,PAD-UFES-20,Random,30,lr,0.24113580431463966,0.027672835618370712,100
1056,ResNet50,PlantDataset,Derma_SSL_SimCLR,1,dc,0.0030710172744721686,0.0,100
1057,ResNet50,PlantDataset,Derma_SSL_SimCLR,1,knn,0.12011385981943462,0.02472788424084085,100
1058,ResNet50,PlantDataset,Derma_SSL_SimCLR,1,lr,0.07631734939589384,0.020451577848423674,100
1059,ResNet50,PlantDataset,Derma_SSL_SimCLR,10,dc,0.0030710172744721686,0.0,100
1060,ResNet50,PlantDataset,Derma_SSL_SimCLR,10,knn,0.19002508445191665,0.02436553227536082,100
1061,ResNet50,PlantDataset,Derma_SSL_SimCLR,10,lr,0.09365892325739178,0.015458497884104897,100
1062,ResNet50,PlantDataset,Derma_SSL_SimCLR,3,dc,0.0030710172744721686,0.0,100
1063,ResNet50,PlantDataset,Derma_SSL_SimCLR,3,knn,0.1550269194661755,0.022273407786111386,100
1064,ResNet50,PlantDataset,Derma_SSL_SimCLR,3,lr,0.08590034705661069,0.01743118325631861,100
1065,ResNet50,PlantDataset,Derma_SSL_SimCLR,30,dc,0.0030710172744721686,0.0,100
1066,ResNet50,PlantDataset,Derma_SSL_SimCLR,30,knn,0.2346754232545526,0.02166493094470603,100
1067,ResNet50,PlantDataset,Derma_SSL_SimCLR,30,lr,0.09699006173580484,0.01237463103481401,100
1068,ResNet50,PlantDataset,ImageNet_1k_SL_V1,1,dc,0.0030710172744721686,0.0,100
1069,ResNet50,PlantDataset,ImageNet_1k_SL_V1,1,knn,0.37707304223091553,0.0415439702296356,100
1070,ResNet50,PlantDataset,ImageNet_1k_SL_V1,1,lr,0.40112339761936106,0.039217944925059756,100
1071,ResNet50,PlantDataset,ImageNet_1k_SL_V1,10,dc,0.0030710172744721686,0.0,100
1072,ResNet50,PlantDataset,ImageNet_1k_SL_V1,10,knn,0.6001830194237819,0.026621820611376412,100
1073,ResNet50,PlantDataset,ImageNet_1k_SL_V1,10,lr,0.7216124429463214,0.02079587610411138,100
1074,ResNet50,PlantDataset,ImageNet_1k_SL_V1,3,dc,0.0030710172744721686,0.0,100
1075,ResNet50,PlantDataset,ImageNet_1k_SL_V1,3,knn,0.4981229397126221,0.031575640787466976,100
1076,ResNet50,PlantDataset,ImageNet_1k_SL_V1,3,lr,0.5738391939641693,0.03238024860309732,100
1077,ResNet50,PlantDataset,ImageNet_1k_SL_V1,30,dc,0.0030710172744721686,0.0,100
1078,ResNet50,PlantDataset,ImageNet_1k_SL_V1,30,knn,0.6818477700610132,0.020328821291311205,100
1079,ResNet50,PlantDataset,ImageNet_1k_SL_V1,30,lr,0.8101779154746509,0.016820149828505514,100
1080,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,1,dc,0.0030710172744721686,0.0,100
1081,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,1,knn,0.07803930497768934,0.017368681073652498,100
1082,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,1,lr,0.08720758075584195,0.01927321519063109,100
1083,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,10,dc,0.0030710172744721686,0.0,100
1084,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,10,knn,0.12247707855006111,0.01866588006249795,100
1085,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,10,lr,0.1988511666351199,0.020212821203265844,100
1086,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,3,dc,0.0030710172744721686,0.0,100
1087,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,3,knn,0.10350583142337669,0.014544878129816308,100
1088,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,3,lr,0.1422345484075018,0.02185597239811268,100
1089,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,30,dc,0.0030710172744721686,0.0,100
1090,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,30,knn,0.15170065537174593,0.015512633185231935,100
1091,ResNet50,PlantDataset,ImageNet_1k_SSL_SimCLR,30,lr,0.24093169406957504,0.017692177452901647,100
1092,ResNet50,PlantDataset,PDDD,1,dc,0.0030710172744721686,0.0,100
1093,ResNet50,PlantDataset,PDDD,1,knn,0.20948722063404757,0.034471554585814225,100
1094,ResNet50,PlantDataset,PDDD,1,lr,0.23072239104236847,0.034243442760653525,100
1095,ResNet50,PlantDataset,PDDD,10,dc,0.0030710172744721686,0.0,100
1096,ResNet50,PlantDataset,PDDD,10,knn,0.3656644314797339,0.03134884026275777,100
1097,ResNet50,PlantDataset,PDDD,10,lr,0.44533954290698746,0.025095350804141967,100
1098,ResNet50,PlantDataset,PDDD,3,dc,0.0030710172744721686,0.0,100
1099,ResNet50,PlantDataset,PDDD,3,knn,0.2928486888330799,0.03144551885424197,100
1100,ResNet50,PlantDataset,PDDD,3,lr,0.3347540296201791,0.032203757684584056,100
1101,ResNet50,PlantDataset,PDDD,30,dc,0.0030710172744721686,0.0,100
1102,ResNet50,PlantDataset,PDDD,30,knn,0.4535387083762158,0.02316693025896048,100
1103,ResNet50,PlantDataset,PDDD,30,lr,0.5420174214171066,0.014259140550101544,100
1104,ResNet50,PlantDataset,Random,1,dc,0.0030710172744721686,0.0,100
1105,ResNet50,PlantDataset,Random,1,knn,0.0641403273638709,0.012718914925079972,100
1106,ResNet50,PlantDataset,Random,1,lr,0.08419731455214947,0.01939128791366366,100
1107,ResNet50,PlantDataset,Random,10,dc,0.0030710172744721686,0.0,100
1108,ResNet50,PlantDataset,Random,10,knn,0.09428855625662001,0.02006783767860099,100
1109,ResNet50,PlantDataset,Random,10,lr,0.21972801196100553,0.021221036770888282,100
1110,ResNet50,PlantDataset,Random,3,dc,0.0030710172744721686,0.0,100
1111,ResNet50,PlantDataset,Random,3,knn,0.07681548418980252,0.01686087379990426,100
1112,ResNet50,PlantDataset,Random,3,lr,0.14110633734483888,0.02085211078547146,100
1113,ResNet50,PlantDataset,Random,30,dc,0.0030710172744721686,0.0,100
1114,ResNet50,PlantDataset,Random,30,knn,0.11612695303035282,0.01822820433280798,100
1115,ResNet50,PlantDataset,Random,30,lr,0.28466341659191324,0.017970187695270957,100
1116,ViT_T16,PlantDataset,Derma,1,dc,0.0030710172744721686,0.0,100
1117,ViT_T16,PlantDataset,Derma,1,knn,0.27586358506403486,0.04445788817822379,100
1118,ViT_T16,PlantDataset,Derma,1,lr,0.2823171730026731,0.041389490316463114,100
1119,ViT_T16,PlantDataset,Derma,10,dc,0.0030710172744721686,0.0,100
1120,ViT_T16,PlantDataset,Derma,10,knn,0.47344736827256595,0.027585869157322914,100
